,speed,course,rot,collection_type,PC1,Pc2
15581,6.9,50.8,11.0,1,-0.3573489889256769,-1.9684608315339047
15582,6.9,65.0,10.0,1,-0.3407317794683229,-1.854930704713075
15583,6.9,48.6,-16.0,1,0.1198709720870074,-1.9811696710708044
15584,6.9,48.6,-16.0,1,0.1198709720870074,-1.9811696710708044
15585,6.9,55.8,-14.0,1,0.0840002230850511,-1.9240556700763247
15586,6.9,51.5,19.0,1,-0.4987510614657581,-1.964310910569343
15587,6.9,49.3,-8.0,1,-0.3129930365175743,-2.089344228752508
15588,6.9,51.7,15.0,1,-0.4280907550144811,-1.961995538465953
15589,6.9,53.2,-9.0,1,-0.0041511325716,-1.9457085789807007
15590,6.9,49.6,-7.0,1,-0.0392220960414698,-1.9748047451230284
15591,6.9,65.0,10.0,1,-0.3407317794683229,-1.854930704713075
15641,7.4,56.7,-4.0,1,-0.0942900138293798,-1.7695253800563089
15642,7.4,50.2,-10.0,1,0.0122040145158862,-1.820332797505879
15643,7.4,46.6,-10.0,1,0.0124706096932483,-1.8490695198848148
15644,7.4,53.0,16.0,1,-0.4473915997027425,-1.8026547823574608
15645,7.4,54.5,6.0,1,-0.2708148877904843,-1.7888839292159475
15646,7.4,50.8,9.0,1,-0.3235472251623765,-1.818958059528274
15647,7.4,56.7,-4.0,1,-0.0942900138293798,-1.7695253800563089
15648,7.4,52.1,9.0,1,-0.3236434956430906,-1.808580909780325
15649,7.4,47.2,2.0,1,-0.1995991747197029,-1.84643672873534
15650,7.4,50.2,-10.0,1,0.0122040145158862,-1.820332797505879
15651,7.4,46.6,-10.0,1,0.0124706096932483,-1.8490695198848148
20676,5.2,63.5,-13.0,1,0.0709829289041107,-2.3698580517822454
20696,5.7,50.6,1.0,1,-0.1769604771248957,-2.326204085074929
20697,5.7,62.7,-7.0,1,-0.036506298548769,-2.22817899313661
20718,6.2,46.2,12.0,1,-0.3725270060184928,-2.214160358216709
20719,6.2,54.8,-6.0,1,-0.0551258444504382,-2.142276527552063
20720,6.2,51.0,7.0,1,-0.2845385696368961,-2.174946118969649
20769,6.7,53.3,-6.0,1,-0.0565505580104686,-2.00510683363438
20770,6.7,50.9,-14.0,1,0.0849774066967,-2.022826873500105
20771,6.7,47.9,-15.0,1,0.1028683486681178,-2.046594420267523
20772,6.7,52.1,-7.0,1,-0.038792913627732,-2.01450601921233
20773,6.7,55.5,3.0,1,-0.2157324911980666,-1.9891630002269576
20774,6.7,50.3,14.0,1,-0.4097039818349853,-2.0326485399174063
20775,6.7,54.4,-16.0,1,0.1200557755881631,-1.9945289496460823
20776,6.7,59.9,-12.0,1,0.0489733601060628,-1.9513445113161585
20777,6.7,59.5,14.0,1,-0.4103852806215774,-1.9592102493934604
20778,6.7,58.2,8.0,1,-0.3042763341991679,-1.968509067851236
20779,6.7,48.9,-16.0,1,0.1204630737757998,-2.038432275502789
20857,7.2,51.8,-9.0,1,-0.0049689335996514,-1.8673979740716105
20858,7.2,46.8,10.0,1,-0.3403054696686841,-1.910724804239016
20859,7.2,55.4,-6.0,1,-0.0582418667478613,-1.8392004173377616
20860,7.2,52.7,16.0,1,-0.4467550654843898,-1.8647068405192675
20861,7.2,56.9,-9.0,1,-0.0053466101009144,-1.8266876173681184
20862,7.2,48.0,-13.0,1,0.0659875897153611,-1.8970122935003708
20863,7.2,55.7,-14.0,1,0.0830861515762858,-1.835367915419286
20864,7.2,52.8,-11.0,1,0.0302945708316464,-1.8590561074251808
20865,7.2,61.2,15.0,1,-0.4297157469962124,-1.7966765241317526
20866,7.2,50.4,10.0,1,-0.3405720648460463,-1.88198808186008
20867,7.2,51.0,-128.0,2,5.804492711533777,-1.8371627876596888
20868,7.2,52.6,-10.0,1,0.0126406023512172,-1.8608323138834848
20869,7.2,50.5,-15.0,1,0.1011400128227581,-1.8766967925293847
20870,7.2,61.2,15.0,1,-0.4297157469962124,-1.7966765241317526
20871,7.2,53.6,-12.0,1,0.0479041067825152,-1.852490447237056
20872,7.2,49.4,-4.0,1,-0.0931351000994896,-1.887454398399379
20873,7.2,46.8,-7.0,1,-0.0399362211672136,-1.907669532250189
20874,7.2,55.6,-3.0,1,-0.1112630155618959,-1.8381430984062417
20875,7.2,58.0,-128.0,2,5.803974332022239,-1.7812858274784258
20876,7.2,49.1,-16.0,1,0.1189124680486817,-1.8876924626839424
20877,7.2,60.2,-6.0,1,-0.0585973269843443,-1.8008847874991816
20878,7.2,61.6,-6.0,1,-0.0587010028866517,-1.789709395462929
20936,7.7,43.0,-15.0,1,0.1001596245583313,-1.7874216359099282
54,6.5,50.0,0.0,1,-0.1617045370860096,-2.092184491735474
70,7.0,54.0,0.0,1,-0.1635365488336767,-1.9111114719610844
71,7.0,55.0,0.0,1,-0.1636106030496107,-1.903129049078047
72,7.0,56.0,0.0,1,-0.1636846572655446,-1.8951466261950087
73,7.0,56.0,0.0,1,-0.1636846572655446,-1.8951466261950087
74,7.0,53.0,0.0,1,-0.1634624946177428,-1.9190938948441216
75,7.0,51.0,0.0,1,-0.163314386185875,-1.9350587406101976
76,7.0,55.0,0.0,1,-0.1636106030496107,-1.903129049078047
77,7.0,56.0,0.0,1,-0.1636846572655446,-1.8951466261950087
78,7.0,53.0,0.0,1,-0.1634624946177428,-1.9190938948441216
79,7.0,54.0,0.0,1,-0.1635365488336767,-1.9111114719610844
80,7.0,51.0,-128.0,2,5.805107029487349,-1.8968201189565843
81,7.0,52.0,0.0,1,-0.1633884404018089,-1.92707631772716
82,7.0,54.0,0.0,1,-0.1635365488336767,-1.9111114719610844
83,7.0,55.0,0.0,1,-0.1636106030496107,-1.903129049078047
84,7.0,51.0,0.0,1,-0.163314386185875,-1.9350587406101976
85,7.0,55.0,0.0,1,-0.1636106030496107,-1.903129049078047
86,7.0,53.0,0.0,1,-0.1634624946177428,-1.9190938948441216
87,7.0,54.0,0.0,1,-0.1635365488336767,-1.9111114719610844
88,7.0,54.0,0.0,1,-0.1635365488336767,-1.9111114719610844
89,7.0,50.0,0.0,1,-0.163240331969941,-1.9430411634932352
90,7.0,54.0,0.0,1,-0.1635365488336767,-1.9111114719610844
91,7.0,56.0,0.0,1,-0.1636846572655446,-1.8951466261950087
92,7.0,50.0,0.0,1,-0.163240331969941,-1.9430411634932352
93,7.0,52.0,0.0,1,-0.1633884404018089,-1.92707631772716
94,7.0,54.0,0.0,1,-0.1635365488336767,-1.9111114719610844
95,7.0,54.0,0.0,1,-0.1635365488336767,-1.9111114719610844
96,7.0,55.0,0.0,1,-0.1636106030496107,-1.903129049078047
97,7.0,52.0,0.0,1,-0.1633884404018089,-1.92707631772716
98,7.0,50.0,0.0,1,-0.163240331969941,-1.9430411634932352
99,7.0,54.0,0.0,1,-0.1635365488336767,-1.9111114719610844
100,7.0,50.0,0.0,1,-0.163240331969941,-1.9430411634932352
101,7.0,55.0,0.0,1,-0.1636106030496107,-1.903129049078047
102,7.0,54.0,0.0,1,-0.1635365488336767,-1.9111114719610844
103,7.0,56.0,0.0,1,-0.1636846572655446,-1.8951466261950087
104,7.0,56.0,0.0,1,-0.1636846572655446,-1.8951466261950087
105,7.0,52.0,0.0,1,-0.1633884404018089,-1.92707631772716
106,7.0,56.0,0.0,1,-0.1636846572655446,-1.8951466261950087
107,7.0,52.0,0.0,1,-0.1633884404018089,-1.92707631772716
108,7.0,53.0,0.0,1,-0.1634624946177428,-1.9190938948441216
109,7.0,51.0,0.0,1,-0.163314386185875,-1.9350587406101976
110,7.0,56.0,0.0,1,-0.1636846572655446,-1.8951466261950087
111,7.0,53.0,0.0,1,-0.1634624946177428,-1.9190938948441216
112,7.0,52.0,0.0,1,-0.1633884404018089,-1.92707631772716
113,7.0,52.0,0.0,1,-0.1633884404018089,-1.92707631772716
114,7.0,50.0,0.0,1,-0.163240331969941,-1.9430411634932352
115,7.0,54.0,0.0,1,-0.1635365488336767,-1.9111114719610844
116,7.0,57.0,0.0,1,-0.1637587114814786,-1.8871642033119715
117,7.0,53.0,0.0,1,-0.1634624946177428,-1.9190938948441216
118,7.0,55.0,0.0,1,-0.1636106030496107,-1.903129049078047
119,7.0,54.0,0.0,1,-0.1635365488336767,-1.9111114719610844
120,7.0,57.0,0.0,1,-0.1637587114814786,-1.8871642033119715
121,7.0,55.0,0.0,1,-0.1636106030496107,-1.903129049078047
122,7.0,57.0,0.0,1,-0.1637587114814786,-1.8871642033119715
123,7.0,55.0,0.0,1,-0.1636106030496107,-1.903129049078047
124,7.0,53.0,0.0,1,-0.1634624946177428,-1.9190938948441216
125,7.0,54.0,0.0,1,-0.1635365488336767,-1.9111114719610844
126,7.0,56.0,0.0,1,-0.1636846572655446,-1.8951466261950087
127,7.0,54.0,0.0,1,-0.1635365488336767,-1.9111114719610844
128,7.0,52.0,-128.0,2,5.805032975271415,-1.8888376960735471
129,7.0,51.0,0.0,1,-0.163314386185875,-1.9350587406101976
130,7.0,52.0,0.0,1,-0.1633884404018089,-1.92707631772716
131,7.0,57.0,0.0,1,-0.1637587114814786,-1.8871642033119715
132,7.0,49.0,0.0,1,-0.1631662777540071,-1.9510235863762724
133,7.0,54.0,0.0,1,-0.1635365488336767,-1.9111114719610844
134,7.0,55.0,0.0,1,-0.1636106030496107,-1.903129049078047
135,7.0,57.0,0.0,1,-0.1637587114814786,-1.8871642033119715
136,7.0,53.0,0.0,1,-0.1634624946177428,-1.9190938948441216
137,7.0,55.0,0.0,1,-0.1636106030496107,-1.903129049078047
138,7.0,49.0,0.0,1,-0.1631662777540071,-1.9510235863762724
139,7.0,53.0,0.0,1,-0.1634624946177428,-1.9190938948441216
140,7.0,52.0,0.0,1,-0.1633884404018089,-1.92707631772716
141,7.0,53.0,0.0,1,-0.1634624946177428,-1.9190938948441216
142,7.0,50.0,0.0,1,-0.163240331969941,-1.9430411634932352
143,7.0,54.0,0.0,1,-0.1635365488336767,-1.9111114719610844
144,7.0,52.0,0.0,1,-0.1633884404018089,-1.92707631772716
145,7.0,53.0,0.0,1,-0.1634624946177428,-1.9190938948441216
146,7.0,55.0,0.0,1,-0.1636106030496107,-1.903129049078047
147,7.0,54.0,0.0,1,-0.1635365488336767,-1.9111114719610844
148,7.0,53.0,0.0,1,-0.1634624946177428,-1.9190938948441216
149,7.0,54.0,0.0,1,-0.1635365488336767,-1.9111114719610844
150,7.0,50.0,0.0,1,-0.163240331969941,-1.9430411634932352
151,7.0,54.0,0.0,1,-0.1635365488336767,-1.9111114719610844
152,7.0,54.0,0.0,1,-0.1635365488336767,-1.9111114719610844
153,7.0,54.0,0.0,1,-0.1635365488336767,-1.9111114719610844
154,7.0,53.0,0.0,1,-0.1634624946177428,-1.9190938948441216
155,7.0,53.0,0.0,1,-0.1634624946177428,-1.9190938948441216
156,7.0,51.0,0.0,1,-0.163314386185875,-1.9350587406101976
157,7.0,57.0,0.0,1,-0.1637587114814786,-1.8871642033119715
158,7.0,52.0,0.0,1,-0.1633884404018089,-1.92707631772716
159,7.0,54.0,0.0,1,-0.1635365488336767,-1.9111114719610844
160,7.0,55.0,0.0,1,-0.1636106030496107,-1.903129049078047
161,7.0,54.0,0.0,1,-0.1635365488336767,-1.9111114719610844
162,7.0,55.0,0.0,1,-0.1636106030496107,-1.903129049078047
163,7.0,49.0,0.0,1,-0.1631662777540071,-1.9510235863762724
164,7.0,50.0,0.0,1,-0.163240331969941,-1.9430411634932352
165,7.0,51.0,0.0,1,-0.163314386185875,-1.9350587406101976
166,7.0,54.0,0.0,1,-0.1635365488336767,-1.9111114719610844
167,7.0,52.0,0.0,1,-0.1633884404018089,-1.92707631772716
168,7.0,52.0,0.0,1,-0.1633884404018089,-1.92707631772716
169,7.0,51.0,0.0,1,-0.163314386185875,-1.9350587406101976
170,7.0,50.0,0.0,1,-0.163240331969941,-1.9430411634932352
171,7.0,55.0,0.0,1,-0.1636106030496107,-1.903129049078047
172,7.0,54.0,0.0,1,-0.1635365488336767,-1.9111114719610844
173,7.0,56.0,0.0,1,-0.1636846572655446,-1.8951466261950087
174,7.0,57.0,0.0,1,-0.1637587114814786,-1.8871642033119715
175,7.0,54.0,0.0,1,-0.1635365488336767,-1.9111114719610844
245,7.5,62.0,0.0,1,-0.1656647774450796,-1.6981087606545444
246,7.5,60.0,0.0,1,-0.1655166690132118,-1.7140736064206197
247,7.5,64.0,0.0,1,-0.1658128858769475,-1.6821439148884691
248,7.5,57.0,0.0,1,-0.16529450636541,-1.7380208750697328
249,7.5,62.0,0.0,1,-0.1656647774450796,-1.6981087606545444
250,7.5,64.0,0.0,1,-0.1658128858769475,-1.6821439148884691
251,7.5,63.0,0.0,1,-0.1657388316610135,-1.690126337771507
252,7.5,63.0,0.0,1,-0.1657388316610135,-1.690126337771507
253,7.5,60.0,0.0,1,-0.1655166690132118,-1.7140736064206197
254,7.5,63.0,0.0,1,-0.1657388316610135,-1.690126337771507
255,7.5,58.0,0.0,1,-0.1653685605813439,-1.7300384521866945
256,7.5,63.0,0.0,1,-0.1657388316610135,-1.690126337771507
257,7.5,60.0,0.0,1,-0.1655166690132118,-1.7140736064206197
258,7.5,65.0,0.0,1,-0.1658869400928815,-1.6741614920054315
259,7.5,60.0,0.0,1,-0.1655166690132118,-1.7140736064206197
5102,6.3,56.0,0.0,1,-0.1615345444280407,-2.1039472857341446
5128,6.8,57.0,0.0,1,-0.163144393527906,-1.9468215346088675
5129,6.8,53.0,0.0,1,-0.1628481766641702,-1.9787512261410176
5130,6.8,53.0,0.0,1,-0.1628481766641702,-1.9787512261410176
5131,6.8,55.0,0.0,1,-0.1629962850960382,-1.9627863803749428
5132,6.8,56.0,0.0,1,-0.1630703393119721,-1.9548039574919047
5133,6.8,55.0,0.0,1,-0.1629962850960382,-1.9627863803749428
5134,6.8,52.0,0.0,1,-0.1627741224482363,-1.9867336490240552
5135,6.8,54.0,0.0,1,-0.1629222308801042,-1.97076880325798
5136,6.8,54.0,0.0,1,-0.1629222308801042,-1.97076880325798
5137,6.8,55.0,0.0,1,-0.1629962850960382,-1.9627863803749428
5138,6.8,54.0,0.0,1,-0.1629222308801042,-1.97076880325798
5139,6.8,55.0,0.0,1,-0.1629962850960382,-1.9627863803749428
5140,6.8,49.0,-128.0,2,5.80586945587279,-1.972442296019556
5141,6.8,52.0,0.0,1,-0.1627741224482363,-1.9867336490240552
5142,6.8,49.0,0.0,1,-0.1625519598004345,-2.010680917673168
5143,6.8,51.0,0.0,1,-0.1627000682323024,-1.994716071907093
5144,6.8,54.0,0.0,1,-0.1629222308801042,-1.97076880325798
5145,6.8,50.0,0.0,1,-0.1626260140163684,-2.0026984947901307
5146,6.8,53.0,0.0,1,-0.1628481766641702,-1.9787512261410176
5147,6.8,52.0,0.0,1,-0.1627741224482363,-1.9867336490240552
5148,6.8,54.0,0.0,1,-0.1629222308801042,-1.97076880325798
5149,6.8,56.0,0.0,1,-0.1630703393119721,-1.9548039574919047
5150,6.8,56.0,0.0,1,-0.1630703393119721,-1.9548039574919047
5151,6.8,55.0,0.0,1,-0.1629962850960382,-1.9627863803749428
5152,6.8,56.0,0.0,1,-0.1630703393119721,-1.9548039574919047
5153,6.8,53.0,0.0,1,-0.1628481766641702,-1.9787512261410176
5154,6.8,54.0,0.0,1,-0.1629222308801042,-1.97076880325798
5155,6.8,57.0,0.0,1,-0.163144393527906,-1.9468215346088675
5156,6.8,53.0,0.0,1,-0.1628481766641702,-1.9787512261410176
5157,6.8,55.0,0.0,1,-0.1629962850960382,-1.9627863803749428
5158,6.8,57.0,0.0,1,-0.163144393527906,-1.9468215346088675
5159,6.8,55.0,0.0,1,-0.1629962850960382,-1.9627863803749428
5160,6.8,55.0,0.0,1,-0.1629962850960382,-1.9627863803749428
5161,6.8,56.0,0.0,1,-0.1630703393119721,-1.9548039574919047
5162,6.8,55.0,0.0,1,-0.1629962850960382,-1.9627863803749428
5163,6.8,54.0,0.0,1,-0.1629222308801042,-1.97076880325798
5164,6.8,55.0,0.0,1,-0.1629962850960382,-1.9627863803749428
5165,6.8,54.0,0.0,1,-0.1629222308801042,-1.97076880325798
5166,6.8,54.0,0.0,1,-0.1629222308801042,-1.97076880325798
5167,6.8,57.0,0.0,1,-0.163144393527906,-1.9468215346088675
5168,6.8,55.0,0.0,1,-0.1629962850960382,-1.9627863803749428
5169,6.8,51.0,0.0,1,-0.1627000682323024,-1.994716071907093
5170,6.8,55.0,0.0,1,-0.1629962850960382,-1.9627863803749428
5171,6.8,53.0,0.0,1,-0.1628481766641702,-1.9787512261410176
5172,6.8,53.0,0.0,1,-0.1628481766641702,-1.9787512261410176
5173,6.8,55.0,0.0,1,-0.1629962850960382,-1.9627863803749428
5174,6.8,56.0,0.0,1,-0.1630703393119721,-1.9548039574919047
5175,6.8,53.0,0.0,1,-0.1628481766641702,-1.9787512261410176
5176,6.8,56.0,0.0,1,-0.1630703393119721,-1.9548039574919047
5177,6.8,59.0,-128.0,2,5.8051289137134505,-1.8926180671891792
5178,6.8,56.0,0.0,1,-0.1630703393119721,-1.9548039574919047
5242,7.3,50.0,0.0,1,-0.1641618089002999,-1.8535551665478915
5243,7.3,53.0,0.0,1,-0.1643839715481017,-1.8296078978987784
5244,7.3,50.0,0.0,1,-0.1641618089002999,-1.8535551665478915
5245,7.3,63.0,0.0,1,-0.1651245137074411,-1.7497836690684028
10226,6.6,53.0,0.0,1,-0.1622338587105977,-2.0384085574379136
10227,6.6,55.0,0.0,1,-0.1623819671424655,-2.0224437116718383
10228,6.6,54.0,0.0,1,-0.1623079129265317,-2.030426134554876
10229,6.6,57.0,0.0,1,-0.1625300755743334,-2.006478865905763
10230,6.6,53.0,0.0,1,-0.1622338587105977,-2.0384085574379136
10231,6.6,56.0,0.0,1,-0.1624560213583995,-2.0144612887888007
10232,6.6,53.0,0.0,1,-0.1622338587105977,-2.0384085574379136
10233,6.6,54.0,0.0,1,-0.1623079129265317,-2.030426134554876
10234,6.6,52.0,0.0,1,-0.1621598044946638,-2.0463909803209512
10235,6.6,56.0,0.0,1,-0.1624560213583995,-2.0144612887888007
10236,6.6,54.0,0.0,1,-0.1623079129265317,-2.030426134554876
10237,6.6,56.0,0.0,1,-0.1624560213583995,-2.0144612887888007
10238,6.6,54.0,0.0,1,-0.1623079129265317,-2.030426134554876
10239,6.6,56.0,0.0,1,-0.1624560213583995,-2.0144612887888007
10240,6.6,54.0,0.0,1,-0.1623079129265317,-2.030426134554876
10241,6.6,48.0,0.0,1,-0.1618635876309281,-2.0783206718531013
10242,6.6,60.0,0.0,1,-0.1627522382221353,-1.9825315972566504
10243,6.6,55.0,0.0,1,-0.1623819671424655,-2.0224437116718383
10244,6.6,53.0,0.0,1,-0.1622338587105977,-2.0384085574379136
10245,6.6,52.0,0.0,1,-0.1621598044946638,-2.0463909803209512
10246,6.6,54.0,0.0,1,-0.1623079129265317,-2.030426134554876
10247,6.6,53.0,0.0,1,-0.1622338587105977,-2.0384085574379136
10248,6.6,52.0,0.0,1,-0.1621598044946638,-2.0463909803209512
10249,6.6,52.0,0.0,1,-0.1621598044946638,-2.0463909803209512
10250,6.6,54.0,0.0,1,-0.1623079129265317,-2.030426134554876
10251,6.6,51.0,0.0,1,-0.1620857502787299,-2.054373403203989
10264,7.1,49.0,0.0,1,-0.1634734367307934,-1.9211949207278245
10265,7.1,50.0,0.0,1,-0.1635474909467273,-1.9132124978447875
10266,7.1,52.0,0.0,1,-0.1636955993785952,-1.897247652078712
10267,7.1,51.0,0.0,1,-0.1636215451626612,-1.9052300749617488
10268,7.1,51.0,0.0,1,-0.1636215451626612,-1.9052300749617488
10269,7.1,51.0,0.0,1,-0.1636215451626612,-1.9052300749617488
10270,7.1,53.0,0.0,1,-0.1637696535945291,-1.8892652291956733
10271,7.1,52.0,0.0,1,-0.1636955993785952,-1.897247652078712
10272,7.1,53.0,0.0,1,-0.1637696535945291,-1.8892652291956733
10273,7.1,54.0,0.0,1,-0.163843707810463,-1.8812828063126368
10274,7.1,55.0,0.0,1,-0.163917762026397,-1.8733003834295991
10275,7.1,57.0,0.0,1,-0.1640658704582649,-1.857335537663524
10276,7.1,52.0,0.0,1,-0.1636955993785952,-1.897247652078712
10277,7.1,53.0,0.0,1,-0.1637696535945291,-1.8892652291956733
10278,7.1,54.0,0.0,1,-0.163843707810463,-1.8812828063126368
10279,7.1,52.0,0.0,1,-0.1636955993785952,-1.897247652078712
10280,7.1,52.0,0.0,1,-0.1636955993785952,-1.897247652078712
10281,7.1,55.0,0.0,1,-0.163917762026397,-1.8733003834295991
10282,7.1,52.0,0.0,1,-0.1636955993785952,-1.897247652078712
10283,7.1,54.0,0.0,1,-0.163843707810463,-1.8812828063126368
10284,7.1,53.0,0.0,1,-0.1637696535945291,-1.8892652291956733
10285,7.1,54.0,0.0,1,-0.163843707810463,-1.8812828063126368
10286,7.1,53.0,0.0,1,-0.1637696535945291,-1.8892652291956733
10287,7.1,51.0,0.0,1,-0.1636215451626612,-1.9052300749617488
10288,7.1,52.0,0.0,1,-0.1636955993785952,-1.897247652078712
10289,7.1,54.0,0.0,1,-0.163843707810463,-1.8812828063126368
10290,7.1,52.0,0.0,1,-0.1636955993785952,-1.897247652078712
10291,7.1,54.0,0.0,1,-0.163843707810463,-1.8812828063126368
10292,7.1,52.0,0.0,1,-0.1636955993785952,-1.897247652078712
10293,7.1,52.0,0.0,1,-0.1636955993785952,-1.897247652078712
10294,7.1,55.0,0.0,1,-0.163917762026397,-1.8733003834295991
10295,7.1,49.0,0.0,1,-0.1634734367307934,-1.9211949207278245
10296,7.1,54.0,0.0,1,-0.163843707810463,-1.8812828063126368
10297,7.1,51.0,0.0,1,-0.1636215451626612,-1.9052300749617488
10298,7.1,51.0,0.0,1,-0.1636215451626612,-1.9052300749617488
10299,7.1,52.0,0.0,1,-0.1636955993785952,-1.897247652078712
10300,7.1,52.0,0.0,1,-0.1636955993785952,-1.897247652078712
10301,7.1,57.0,0.0,1,-0.1640658704582649,-1.857335537663524
10302,7.1,56.0,0.0,1,-0.1639918162423309,-1.8653179605465613
10303,7.1,51.0,0.0,1,-0.1636215451626612,-1.9052300749617488
10304,7.1,50.0,0.0,1,-0.1635474909467273,-1.9132124978447875
10305,7.1,53.0,0.0,1,-0.1637696535945291,-1.8892652291956733
10306,7.1,57.0,0.0,1,-0.1640658704582649,-1.857335537663524
10307,7.1,56.0,0.0,1,-0.1639918162423309,-1.8653179605465613
10308,7.1,54.0,0.0,1,-0.163843707810463,-1.8812828063126368
10309,7.1,53.0,0.0,1,-0.1637696535945291,-1.8892652291956733
10310,7.1,54.0,0.0,1,-0.163843707810463,-1.8812828063126368
10311,7.1,55.0,0.0,1,-0.163917762026397,-1.8733003834295991
10312,7.1,53.0,0.0,1,-0.1637696535945291,-1.8892652291956733
10313,7.1,51.0,0.0,1,-0.1636215451626612,-1.9052300749617488
10314,7.1,52.0,0.0,1,-0.1636955993785952,-1.897247652078712
10315,7.1,56.0,0.0,1,-0.1639918162423309,-1.8653179605465613
10316,7.1,51.0,0.0,1,-0.1636215451626612,-1.9052300749617488
10317,7.1,52.0,0.0,1,-0.1636955993785952,-1.897247652078712
10318,7.1,57.0,0.0,1,-0.1640658704582649,-1.857335537663524
10319,7.1,54.0,0.0,1,-0.163843707810463,-1.8812828063126368
10320,7.1,54.0,0.0,1,-0.163843707810463,-1.8812828063126368
10321,7.1,55.0,0.0,1,-0.163917762026397,-1.8733003834295991
10322,7.1,54.0,0.0,1,-0.163843707810463,-1.8812828063126368
10323,7.1,51.0,0.0,1,-0.1636215451626612,-1.9052300749617488
10324,7.1,54.0,0.0,1,-0.163843707810463,-1.8812828063126368
10325,7.1,54.0,0.0,1,-0.163843707810463,-1.8812828063126368
10326,7.1,52.0,0.0,1,-0.1636955993785952,-1.897247652078712
10327,7.1,53.0,0.0,1,-0.1637696535945291,-1.8892652291956733
10328,7.1,53.0,0.0,1,-0.1637696535945291,-1.8892652291956733
10329,7.1,53.0,0.0,1,-0.1637696535945291,-1.8892652291956733
10330,7.1,56.0,0.0,1,-0.1639918162423309,-1.8653179605465613
10331,7.1,50.0,0.0,1,-0.1635474909467273,-1.9132124978447875
10332,7.1,52.0,0.0,1,-0.1636955993785952,-1.897247652078712
10333,7.1,55.0,0.0,1,-0.163917762026397,-1.8733003834295991
10334,7.1,50.0,0.0,1,-0.1635474909467273,-1.9132124978447875
10335,7.1,53.0,0.0,1,-0.1637696535945291,-1.8892652291956733
10336,7.1,50.0,0.0,1,-0.1635474909467273,-1.9132124978447875
10337,7.1,50.0,0.0,1,-0.1635474909467273,-1.9132124978447875
10338,7.1,54.0,0.0,1,-0.163843707810463,-1.8812828063126368
10339,7.1,53.0,0.0,1,-0.1637696535945291,-1.8892652291956733
10340,7.1,48.0,0.0,1,-0.1633993825148594,-1.9291773436108623
10341,7.1,56.0,0.0,1,-0.1639918162423309,-1.8653179605465613
10342,7.1,55.0,0.0,1,-0.163917762026397,-1.8733003834295991
10343,7.1,51.0,0.0,1,-0.1636215451626612,-1.9052300749617488
10344,7.1,54.0,0.0,1,-0.163843707810463,-1.8812828063126368
10345,7.1,52.0,0.0,1,-0.1636955993785952,-1.897247652078712
10346,7.1,51.0,0.0,1,-0.1636215451626612,-1.9052300749617488
10347,7.1,48.0,0.0,1,-0.1633993825148594,-1.9291773436108623
10348,7.1,52.0,0.0,1,-0.1636955993785952,-1.897247652078712
10349,7.1,51.0,0.0,1,-0.1636215451626612,-1.9052300749617488
10350,7.1,53.0,0.0,1,-0.1637696535945291,-1.8892652291956733
10351,7.1,53.0,0.0,1,-0.1637696535945291,-1.8892652291956733
10352,7.1,54.0,0.0,1,-0.163843707810463,-1.8812828063126368
10353,7.1,53.0,0.0,1,-0.1637696535945291,-1.8892652291956733
10354,7.1,48.0,0.0,1,-0.1633993825148594,-1.9291773436108623
10355,7.1,54.0,0.0,1,-0.163843707810463,-1.8812828063126368
10356,7.1,50.0,0.0,1,-0.1635474909467273,-1.9132124978447875
10446,7.6,61.0,0.0,1,-0.165897882205932,-1.6762625178891342
10447,7.6,60.0,-128.0,2,5.802597587683227,-1.646006319118559
10448,7.6,58.0,0.0,1,-0.1656757195581302,-1.700209786538247
15504,6.4,58.0,0.0,1,-0.1619898118366948,-2.058153774319621
15520,6.9,55.0,0.0,3,7.250331880427951,-1.9024892731333567
15521,6.9,56.0,0.0,1,-0.1633774982887584,-1.924975291843457
15522,6.9,53.0,0.0,1,-0.1631553356409565,-1.9489225604925693
15523,6.9,57.0,0.0,1,-0.1634515525046923,-1.91699286896042
15524,6.9,56.0,0.0,1,-0.1633774982887584,-1.924975291843457
15525,6.9,54.0,-128.0,2,5.805192025816333,-1.9027015159559195
